    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 1336,              ,                ,               ,     12210,        1335,      11009
 1337,              ,                ,               ,     12214,        1336,      12010
 1338,              ,                ,               ,     12185,        1337,      11009
 1339,              ,                ,               ,     12194,        1338,      10009
 1340,              ,                ,               ,     12243,        1339,      11010
 1341,              ,                ,               ,     12259,        1340,      11009
 1342,              ,                ,               ,     12274,        1341,      11009
 1343,              ,                ,               ,     12288,        1342,      11010
 1344,              ,                ,               ,     12325,        1343,      11009
 1345,              ,                ,               ,     12335,        1344,      11010
 1346,              ,                ,               ,     12340,        1345,      11009
 1347,              ,                ,               ,     12336,        1346,      11009
 1348,              ,                ,               ,     12353,        1347,      12011
 1349,              ,                ,               ,     12361,        1348,      12010
 1350,              ,                ,               ,     12381,        1349,      11010
 1351,              ,                ,               ,     12378,        1350,      11009
 1352,              ,                ,               ,     12400,        1351,      11010
 1353,              ,                ,               ,     12412,        1352,      11009
 1354,              ,                ,               ,     12417,        1353,      11009
 1355,              ,                ,               ,     12406,        1354,      12011
 1356,              ,                ,               ,     12435,        1355,      11010
 1357,              ,                ,               ,     12442,        1356,      11010
 1358,              ,                ,               ,     12441,        1357,      11009
 1359,              ,                ,               ,     12455,        1358,      11009
 1360,              ,                ,               ,     12490,        1359,      12011
 1361,              ,                ,               ,     12494,        1360,      12011
 1362,              ,                ,               ,     12496,        1361,      11010
 1363,              ,                ,               ,     12513,        1362,      11010
 1364,              ,                ,               ,     12509,        1363,      11010
 1365,              ,                ,               ,     12539,        1364,      12011
 1366,              ,                ,               ,     12535,        1365,      11010
 1367,              ,                ,               ,     12526,        1366,      12011
 1368,              ,                ,               ,     12583,        1367,      12011
 1369,              ,                ,               ,     12591,        1368,      12011
 1370,              ,                ,               ,     12601,        1369,      11009
 1371,              ,                ,               ,     12598,        1370,      11010
 1372,              ,                ,               ,     12596,        1371,      11010
 1373,              ,                ,               ,     12618,        1372,      11009
 1374,              ,                ,               ,     12640,        1373,      12011
 1375,              ,                ,               ,     12633,        1374,      12011
 1376,              ,                ,               ,     12631,        1375,      12010
 1377,              ,                ,               ,     12640,        1376,      12010
 1378,              ,                ,               ,     12644,        1377,      12010
 1379,              ,                ,               ,     12663,        1378,      12010
 1380,              ,                ,               ,     12675,        1379,      11009
 1381,              ,                ,               ,     12696,        1380,      11010
 1382,              ,                ,               ,     12719,        1381,      13011
 1383,              ,                ,               ,     12694,        1382,      12011
 1384,              ,                ,               ,     12728,        1383,      11009
 1385,              ,                ,               ,     12752,        1384,      12010
 1386,              ,                ,               ,     12740,        1385,      12011
 1387,              ,                ,               ,     12741,        1386,      14012
 1388,              ,                ,               ,     12770,        1387,      12011
 1389,              ,                ,               ,     12759,        1388,      12010
 1390,              ,                ,               ,     12809,        1389,      11009
 1391,              ,                ,               ,     12809,        1390,      11010
 1392,              ,                ,               ,     12814,        1391,      12010
 1393,              ,                ,               ,     12828,        1392,      12010
 1394,              ,                ,               ,     12819,        1393,      12011
 1395,              ,                ,               ,     12832,        1394,      12010
 1396,              ,                ,               ,     12832,        1395,      11010
 1397,              ,                ,               ,     12831,        1396,      11009
 1398,              ,                ,               ,     12862,        1397,      11009
 1399,              ,                ,               ,     12872,        1398,      11010
 1400,              ,                ,               ,     12881,        1399,      11010
 1401,              ,                ,               ,     12897,        1400,      12010
 1402,              ,                ,               ,     12903,        1401,      12011
 1403,              ,                ,               ,     12907,        1402,      12011
 1404,              ,                ,               ,     12943,        1403,      11009
 1405,              ,                ,               ,     12937,        1404,      12011
 1406,              ,                ,               ,     12964,        1405,      12010
 1407,              ,                ,               ,     12964,        1406,      12011
 1408,              ,                ,               ,     12928,        1407,      12010
 1409,              ,                ,               ,     12941,        1408,      12011
 1410,              ,                ,               ,     12976,        1409,      12010
 1411,              ,                ,               ,     12991,        1410,      13011
 1412,              ,                ,               ,     13013,        1411,      14012
 1413,              ,                ,               ,     13028,        1412,      11009
 1414,              ,                ,               ,     13048,        1413,      12010
 1415,              ,                ,               ,     13049,        1414,      12011
 1416,              ,                ,               ,     13078,        1415,      12011
 1417,              ,                ,               ,     13077,        1416,      12011
 1418,              ,                ,               ,     13072,        1417,      11010
 1419,              ,                ,               ,     13101,        1418,      12011
 1420,              ,                ,               ,     13111,        1419,      12010
 1421,              ,                ,               ,     13113,        1420,      12010
 1422,              ,                ,               ,     13141,        1421,      12011
 1423,              ,                ,               ,     13127,        1422,      12010
 1424,              ,                ,               ,     13158,        1423,      12010
 1425,              ,                ,               ,     13174,        1424,      12010
 1426,              ,                ,               ,     13198,        1425,      12011
 1427,              ,                ,               ,     13204,        1426,      12010
 1428,              ,                ,               ,     13195,        1427,      12011
 1429,              ,                ,               ,     13192,        1428,      12010
 1430,              ,                ,               ,     13238,        1429,      12011
 1431,              ,                ,               ,     13238,        1430,      12010
 1432,              ,                ,               ,     13239,        1431,      12011
 1433,              ,                ,               ,     13260,        1432,      14013
 1434,              ,                ,               ,     13245,        1433,      12011
 1435,              ,                ,               ,     13261,        1434,      12011
 1436,              ,                ,               ,     13301,        1435,      12011
 1437,              ,                ,               ,     13305,        1436,      12010
 1438,              ,                ,               ,     13318,        1437,      12011
 1439,              ,                ,               ,     13324,        1438,      12011
 1440,              ,                ,               ,     13315,        1439,      12010
 1441,              ,                ,               ,     13324,        1440,      12011
 1442,              ,                ,               ,     13357,        1441,      12011
 1443,              ,                ,               ,     13387,        1442,      13011
 1444,              ,                ,               ,     13361,        1443,      12011
 1445,              ,                ,               ,     13378,        1444,      12010
 1446,              ,                ,               ,     13382,        1445,      13012
 1447,              ,                ,               ,     13407,        1446,      13011
 1448,              ,                ,               ,     13388,        1447,      12011
 1449,              ,                ,               ,     13417,        1448,      12010
 1450,              ,                ,               ,     13410,        1449,      12010
 1451,              ,                ,               ,     13438,        1450,      13011
 1452,              ,                ,               ,     13436,        1451,      13012
 1453,              ,                ,               ,     13431,        1452,      13011
 1454,              ,                ,               ,     13470,        1453,      12011
 1455,              ,                ,               ,     13491,        1454,      13011
 1456,              ,                ,               ,     13500,        1455,      13011
 1457,              ,                ,               ,     13514,        1456,      12011
 1458,              ,                ,               ,     13525,        1457,      12010
 1459,              ,                ,               ,     13517,        1458,      12010
 1460,              ,                ,               ,     13507,        1459,      12011
 1461,              ,                ,               ,     13541,        1460,      13010
 1462,              ,                ,               ,     13577,        1461,      13012
 1463,              ,                ,               ,     13567,        1462,      13011
 1464,              ,                ,               ,     13587,        1463,      13011
 1465,              ,                ,               ,     13572,        1464,      15013
 1466,              ,                ,               ,     13596,        1465,      14012
 1467,              ,                ,               ,     13604,        1466,      12011
 1468,              ,                ,               ,     13631,        1467,      14013
 1469,              ,                ,               ,     13635,        1468,      13011
 1470,              ,                ,               ,     13664,        1469,      13012
 1471,              ,                ,               ,     13660,        1470,      13011
 1472,              ,                ,               ,     13639,        1471,      16014
 1473,              ,                ,               ,     13649,        1472,      13011
 1474,              ,                ,               ,     13684,        1473,      13011
 1475,              ,                ,               ,     13699,        1474,      12010
 1476,              ,                ,               ,     13697,        1475,      12010
 1477,              ,                ,               ,     13705,        1476,      13011
 1478,              ,                ,               ,     13696,        1477,      13011
 1479,              ,                ,               ,     13756,        1478,      13012
 1480,              ,                ,               ,     13738,        1479,      13012
 1481,              ,                ,               ,     13755,        1480,      13010
 1482,              ,                ,               ,     13762,        1481,      13011
 1483,              ,                ,               ,     13790,        1482,      13012
 1484,              ,                ,               ,     13776,        1483,      12010
 1485,              ,                ,               ,     13798,        1484,      12011
 1486,              ,                ,               ,     13835,        1485,      13011
 1487,              ,                ,               ,     13838,        1486,      13012
 1488,              ,                ,               ,     13813,        1487,      13011
 1489,              ,                ,               ,     13817,        1488,      13012
 1490,              ,                ,               ,     13849,        1489,      12012
 1491,              ,                ,               ,     13859,        1490,      13011
 1492,              ,                ,               ,     13855,        1491,      13012
 1493,              ,                ,               ,     13879,        1492,      12010
 1494,              ,                ,               ,     13893,        1493,      12011
 1495,              ,                ,               ,     13895,        1494,      13011
 1496,              ,                ,               ,     13908,        1495,      13011
 1497,              ,                ,               ,     13920,        1496,      13011
 1498,              ,                ,               ,     13954,        1497,      13011
 1499,              ,                ,               ,     13965,        1498,      12011
 1500,              ,                ,               ,     13965,        1499,      12011
 1501,              ,                ,               ,     13980,        1500,      13011
